date,open,high,low,close,volume,oi,store_name,category_name,zip_code,availability,sum_cpi,count_cpi,TRUE,Amazon Marketplace,"D1_PAINT, SUNDRIES AND CLEANING"
08/26/1986,149.91,151.23,149.88,151.15,988400,0,Sears,D2_HAND AND POWER TOOLS,33362,FALSE,182344,1982,,,
08/27/1986,151.15,152.16,151.07,152.02,1030000,0,Sears,D5_HARDWARE,28051,FALSE,138736,1508,,,
08/28/1986,152.02,152.3,151.35,152.04,1050000,0,Petco,DW_WINTER GOODS,3507,FALSE,139725,1863,,,
08/29/1986,152.04,152.55,151.7,151.7,822500,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,56315,FALSE,216000,1800,,,
09/02/1986,151.7,152.07,149.15,149.34,975800,0,Menards,D2_HAND AND POWER TOOLS,59813,TRUE,122175,1629,,,
09/03/1986,149.34,149.84,148.6,149.82,970000,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,17198,TRUE,146196,1179,,,
09/04/1986,149.82,151.73,149.79,151.4,1025000,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",54641,TRUE,204795,1665,,,
09/05/1986,151.4,151.9,149.54,149.67,1114000,0,Do it Best,D5_HARDWARE,33071,TRUE,179904,1874,,,
09/08/1986,149.67,149.67,146.35,146.55,972400,0,Sears Marketplace,DW_WINTER GOODS,69518,TRUE,156339,1797,,,
09/09/1986,146.55,147.32,145.41,145.76,1201000,0,Amazon Marketplace,D9_CHRISTMAS,9857,FALSE,127080,1412,,,
09/10/1986,145.76,145.76,144.57,144.74,1156000,0,Grainger,D4_PLUMBING,5609,TRUE,139084,1199,,,
09/11/1986,144.74,144.74,138.46,138.46,1381000,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,29249,TRUE,135720,1131,,,
09/12/1986,138.46,138.62,134.85,135.04,1398000,0,Do it Best,D2_HAND AND POWER TOOLS,60362,TRUE,109548,1074,,,
09/15/1986,135.04,135.96,134.09,134.94,1029000,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",43528,FALSE,116841,1343,,,
09/16/1986,134.94,135.25,133.28,135.21,1049000,0,Do it Best,DW_WINTER GOODS,63738,FALSE,178690,1670,,,
09/17/1986,135.21,136.99,135.05,136.39,1052000,0,Home Depot,D2_HAND AND POWER TOOLS,5232,TRUE,138867,1129,,,
09/18/1986,136.39,138.57,136.29,138.13,999600,0,Sears Marketplace,D5_HARDWARE,52042,FALSE,114954,1127,,,
09/19/1986,138.13,138.49,137.02,138.46,1040000,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",2023,TRUE,176358,1482,,,
09/22/1986,138.52,140.29,138.35,140.12,890300,0,Grainger,D6_HOUSEWARES,12953,FALSE,137332,1807,,,
09/23/1986,140.12,141.06,139.05,139.57,1095000,0,Home Depot,D9_CHRISTMAS,48837,TRUE,147600,1800,,,
09/24/1986,139.57,140.07,138.66,139.24,981100,0,Petco,D9_CHRISTMAS,20126,TRUE,112132,1156,,,
09/25/1986,137.62,137.62,137.62,137.62,1025000,0,Petco,D2_HAND AND POWER TOOLS,28282,TRUE,122642,1378,,,
09/26/1986,137.62,138.12,136.49,137.59,845900,0,Sears Marketplace,D3_ELECTRICAL,13828,TRUE,160854,1938,,,
09/29/1986,137.59,137.59,134.82,135.54,823700,0,Tractor Supply,"D1_PAINT, SUNDRIES AND CLEANING",41925,TRUE,125568,1308,,,
09/30/1986,135.54,137.84,135.54,137.49,1008000,0,Do it Best,D6_HOUSEWARES,23491,TRUE,156366,1533,,,
10/01/1986,137.52,139.01,137.52,138.26,1020000,0,Tractor Supply,D2_HAND AND POWER TOOLS,3869,TRUE,129860,1510,,,
10/02/1986,138.26,138.43,137.4,138.22,915900,0,Sears,D2_HAND AND POWER TOOLS,49561,TRUE,98588,1006,,,
10/03/1986,138.22,139.37,137.66,138.55,982500,0,Do it Best,D2_HAND AND POWER TOOLS,66903,TRUE,240684,1941,,,
10/06/1986,138.65,139.19,138.39,139.12,754500,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",58985,TRUE,101500,1015,,,
10/07/1986,139.12,139.24,137.91,138.26,860800,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,19924,TRUE,174944,1562,,,
10/08/1986,138.26,139.33,137.54,139.26,900400,0,Amazon,D6_HOUSEWARES,28992,TRUE,237765,1965,,,
10/09/1986,139.24,140.15,139.03,139.16,938800,0,WalMart,DW_WINTER GOODS,18018,TRUE,141300,1413,,,
10/10/1986,139.16,140.21,138.76,139.87,835900,0,Amazon Marketplace,D5_HARDWARE,62919,TRUE,95408,1072,,,
10/13/1986,139.87,140.71,139.63,140.68,455300,0,Petco,DW_WINTER GOODS,25460,FALSE,173502,1458,,,
10/14/1986,140.68,141.6,140.66,140.96,922400,0,Walmart Marketplace,D3_ELECTRICAL,29514,TRUE,115107,1037,,,
10/15/1986,140.96,142.22,140.76,142.1,1030000,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",66640,TRUE,93709,1217,,,
10/16/1986,142.1,142.48,141.76,141.9,638300,0,Sears,D5_HARDWARE,41956,TRUE,224523,1919,,,
10/17/1986,141.88,142.1,140.9,141.2,919800,0,Tractor Supply,D4_PLUMBING,3533,TRUE,103275,1215,,,
10/20/1986,141.2,141.23,139.49,140.1,784600,0,Menards,D6_HOUSEWARES,36058,FALSE,184875,1479,,,
10/21/1986,140.1,140.47,139.38,139.93,885500,0,Petco,D2_HAND AND POWER TOOLS,4057,FALSE,142428,1826,,,
10/22/1986,139.93,140.59,139.9,140.3,981100,0,Home Depot,D5_HARDWARE,8813,TRUE,92628,1116,,,
10/23/1986,140.3,142.4,140.23,142.15,1232000,0,Do it Best,D5_HARDWARE,57307,TRUE,219356,1769,,,
10/24/1986,142.15,142.75,141.65,141.96,1145000,0,Tractor Supply,"D1_PAINT, SUNDRIES AND CLEANING",22727,TRUE,234906,1974,,,
10/27/1986,141.96,142.26,141.26,141.76,939100,0,Amazon,D3_ELECTRICAL,7288,TRUE,167365,1969,,,
10/28/1986,141.76,142.9,141.68,142.49,1024000,0,Sears,D9_CHRISTMAS,7821,FALSE,165075,1775,,,
10/29/1986,142.49,143.28,142.12,143.13,1061000,0,Menards,D6_HOUSEWARES,45861,FALSE,198913,1859,,,
10/30/1986,143.13,145.18,143.13,144.78,1235000,0,Do it Best,DW_WINTER GOODS,53597,FALSE,181594,1526,,,
10/31/1986,144.78,145.18,143.79,144.48,1067000,0,Lowes,D5_HARDWARE,7273,TRUE,137994,1266,,,
11/03/1986,144.48,144.97,144.12,144.81,1112000,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,40938,TRUE,200541,1947,,,
11/04/1986,144.81,146.05,144.54,145.96,1403000,0,Sears Marketplace,DW_WINTER GOODS,67239,TRUE,124635,1187,,,
11/05/1986,145.96,146.68,145.51,146.18,1672000,0,Do it Best,D6_HOUSEWARES,16666,FALSE,161676,1497,,,
11/06/1986,146.18,146.23,144.64,145.41,1123000,0,Walmart Marketplace,D9_CHRISTMAS,58724,FALSE,132084,1223,,,
11/07/1986,145.41,145.41,144.4,144.91,993200,0,Lowes,D3_ELECTRICAL,11498,FALSE,151567,1703,,,
11/10/1986,144.91,145.05,143.7,144.29,1008000,0,Tractor Supply,D9_CHRISTMAS,44216,FALSE,112065,1205,,,
11/11/1986,144.29,145.45,144.29,145.35,973300,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,68703,FALSE,126616,1666,,,
11/12/1986,145.35,145.91,145.02,145.58,1080000,0,Home Depot,D5_HARDWARE,53741,TRUE,113090,1315,,,
11/13/1986,145.58,145.68,143.4,143.41,1153000,0,Tractor Supply,D4_PLUMBING,11399,FALSE,135818,1151,,,
11/14/1986,143.41,143.78,142.86,143.51,1022000,0,Orchard Supply,D5_HARDWARE,16893,TRUE,149680,1871,,,
11/17/1986,143.51,144.02,142.14,143.2,913100,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,61402,TRUE,221250,1770,,,
11/18/1986,143.2,143.68,140.63,140.66,1184000,0,Sears Marketplace,D6_HOUSEWARES,56993,FALSE,119392,1066,,,
11/19/1986,140.66,140.66,138.96,139.54,1112000,0,Menards,D4_PLUMBING,20226,TRUE,147966,1897,,,
11/20/1986,139.54,141.43,139.54,141.31,1145000,0,Walmart Marketplace,D9_CHRISTMAS,7805,TRUE,88160,1102,,,
11/21/1986,141.31,143.05,141.31,142.9,1068000,0,Sears,D3_ELECTRICAL,29983,TRUE,194508,1801,,,
11/24/1986,142.9,144.63,142.77,144.49,968600,0,Sears,"D1_PAINT, SUNDRIES AND CLEANING",2590,TRUE,137500,1250,,,
11/25/1986,144.49,145.77,144.35,145.77,1138000,0,Amazon,D9_CHRISTMAS,38199,TRUE,191394,1953,,,
11/26/1986,145.77,146.95,145.59,146.87,1060000,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,4100,TRUE,131040,1638,,,
11/28/1986,146.87,147.96,146.87,147.94,619500,0,Do it Best,D3_ELECTRICAL,26068,FALSE,92729,1019,,,
12/01/1986,147.94,147.94,145.63,146.85,978300,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,31708,TRUE,202630,1762,,,
12/02/1986,146.85,148.99,146.85,148.87,1309000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",2515,FALSE,156815,1985,,,
12/03/1986,148.87,150.71,148.87,150.08,1344000,0,Petco,D4_PLUMBING,4702,FALSE,141105,1227,,,
12/04/1986,150.09,150.85,149.84,149.98,1280000,0,Amazon,D9_CHRISTMAS,5025,FALSE,157168,1786,,,
12/05/1986,149.98,150.38,148.7,149.04,1333000,0,Home Depot,"D1_PAINT, SUNDRIES AND CLEANING",58337,FALSE,163696,1574,,,
12/08/1986,149.04,149.04,146.85,147.85,1106000,0,Do it Best,D6_HOUSEWARES,58838,TRUE,187590,1690,,,
12/09/1986,147.85,147.85,146.82,146.87,1163000,0,Sears,D5_HARDWARE,16215,FALSE,104400,1305,,,
12/10/1986,146.87,147.32,146.4,146.96,1152000,0,Amazon Marketplace,D3_ELECTRICAL,3572,FALSE,204898,1933,,,
12/11/1986,146.96,147.4,145.63,146.08,1238000,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,49467,FALSE,163210,1718,,,
12/12/1986,146.07,146.07,144.75,144.98,1084000,0,Home Depot,DW_WINTER GOODS,15192,TRUE,133857,1251,,,
12/15/1986,144.98,144.98,142.85,144.07,1153000,0,Amazon,D3_ELECTRICAL,63301,FALSE,153700,1325,,,
12/16/1986,144.07,144.6,143.61,144.49,1423000,0,Sears Marketplace,D5_HARDWARE,27091,TRUE,135191,1519,,,
12/17/1986,144.49,144.49,142.91,143.04,1274000,0,Sears Marketplace,D3_ELECTRICAL,3913,TRUE,124244,1396,,,
12/18/1986,143.04,143.49,142.54,142.85,1330000,0,Walmart Marketplace,D6_HOUSEWARES,23114,FALSE,110095,1135,,,
12/19/1986,142.85,144.07,142.82,143.77,1290000,0,Home Depot,D3_ELECTRICAL,62921,TRUE,82782,1022,,,
12/22/1986,143.77,144.39,143.24,144.09,1198000,0,Orchard Supply,D9_CHRISTMAS,30227,TRUE,172074,1687,,,
12/23/1986,144.09,144.24,142.4,142.8,1481000,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,36210,TRUE,90691,1019,,,
12/24/1986,142.8,143.16,142.32,142.79,821200,0,Sears Marketplace,D2_HAND AND POWER TOOLS,15088,TRUE,156045,1515,,,
12/26/1986,142.79,143.08,142.5,142.93,440400,0,Petco,D9_CHRISTMAS,66143,TRUE,190476,1628,,,
12/29/1986,142.93,143.04,141.38,141.51,1020000,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,11868,FALSE,202395,1965,,,
12/30/1986,141.51,141.79,140.95,141.52,1264000,0,Sears,D6_HOUSEWARES,68348,FALSE,130935,1505,,,
12/31/1986,141.52,142.13,141.04,141.4,1407000,0,Grainger,D4_PLUMBING,5317,FALSE,110781,1119,,,
01/02/1987,141.4,143.01,141.4,142.86,632200,0,Lowes,D9_CHRISTMAS,43717,FALSE,119462,1127,,,
01/05/1987,142.86,147.64,142.86,147.4,1106000,0,Sears,D5_HARDWARE,54784,TRUE,117711,1353,,,
01/06/1987,147.4,149.08,147.4,149.06,1379000,0,Amazon Marketplace,D2_HAND AND POWER TOOLS,13867,TRUE,173840,1640,,,
01/07/1987,149.06,153.09,149.06,152.98,1545000,0,WalMart,DW_WINTER GOODS,42127,TRUE,89089,1001,,,
01/08/1987,152.98,155.7,152.98,155.69,1579000,0,Sears Marketplace,D6_HOUSEWARES,29822,FALSE,136476,1338,,,
01/09/1987,155.69,157.38,155.11,156.99,1438000,0,Orchard Supply,D5_HARDWARE,50256,FALSE,154194,1658,,,
01/12/1987,156.99,159.43,156.6,159.3,1529000,0,Home Depot,D3_ELECTRICAL,54587,TRUE,199302,1689,,,
01/13/1987,159.3,159.85,158.38,159.62,1434000,0,Sears Marketplace,D2_HAND AND POWER TOOLS,48079,TRUE,116280,1020,,,
01/14/1987,159.62,162.67,159.62,162.66,1724000,0,Menards,DW_WINTER GOODS,12747,TRUE,168096,1751,,,
01/15/1987,162.66,165.05,162.66,164.15,1895000,0,Do it Best,D9_CHRISTMAS,8196,TRUE,187154,1991,,,
01/16/1987,164.15,164.17,161.63,162.51,1562000,0,Tractor Supply,D2_HAND AND POWER TOOLS,44367,FALSE,113672,1093,,,
01/19/1987,162.51,166.46,161.71,166.46,1340000,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,63347,TRUE,95265,1095,,,
01/20/1987,166.46,168.35,166.02,166.52,1828000,0,Petco,D9_CHRISTMAS,57851,FALSE,142024,1732,,,
01/21/1987,166.52,166.52,164.14,164.26,1565000,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,59165,TRUE,187512,1803,,,
01/22/1987,164.26,168.01,163.45,167.95,1626000,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,2388,TRUE,106650,1350,,,
01/23/1987,167.95,170.27,166.63,166.76,2619000,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,61563,FALSE,168344,1913,,,
01/26/1987,166.76,166.76,163.88,164.14,1157000,0,Walmart Marketplace,DW_WINTER GOODS,26090,TRUE,150892,1268,,,
01/27/1987,164.14,167.32,164.07,166.65,1309000,0,Amazon Marketplace,D4_PLUMBING,3896,FALSE,141775,1325,,,
01/28/1987,166.65,167.77,165.99,167.63,1529000,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",34530,FALSE,238743,1941,,,
01/29/1987,167.63,168.88,165.11,165.74,1507000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",11185,TRUE,88938,1098,,,
01/30/1987,165.71,166.77,164.34,166.68,1543000,0,Orchard Supply,D5_HARDWARE,44760,FALSE,186816,1668,,,
02/02/1987,166.71,170.32,166.58,170.3,1491000,0,Tractor Supply,D3_ELECTRICAL,13166,TRUE,144002,1618,,,
02/03/1987,170.3,171.73,170.3,171.55,1721000,0,Amazon,D6_HOUSEWARES,18540,TRUE,129294,1306,,,
02/04/1987,171.55,173.68,170.68,173.5,1781000,0,Tractor Supply,D9_CHRISTMAS,32166,TRUE,133050,1774,,,
02/05/1987,173.5,175.43,173.46,174.63,1864000,0,Orchard Supply,D9_CHRISTMAS,45506,FALSE,137214,1694,,,
02/06/1987,174.34,175.49,174.34,174.63,1673000,0,Grainger,D2_HAND AND POWER TOOLS,61975,FALSE,127952,1454,,,
02/09/1987,173.23,174.63,173.23,173.63,1391000,0,WalMart,DW_WINTER GOODS,51799,TRUE,110112,1184,,,
02/10/1987,173.63,173.74,171.24,172.32,1432000,0,WalMart,D9_CHRISTMAS,29062,TRUE,179634,1833,,,
02/11/1987,172.32,176.13,172.32,175.98,1495000,0,Amazon Marketplace,D5_HARDWARE,59762,FALSE,161460,1380,,,
02/12/1987,175.99,177.05,175.76,176.26,1680000,0,Orchard Supply,D3_ELECTRICAL,50749,TRUE,198476,1711,,,
02/13/1987,176.26,179.3,175.76,179.07,1545000,0,Lowes,D2_HAND AND POWER TOOLS,39237,TRUE,116446,1474,,,
02/17/1987,179.07,183.68,179.07,183.65,1720000,0,Lowes,D2_HAND AND POWER TOOLS,9064,TRUE,143869,1189,,,
02/18/1987,183.65,184.73,180.41,181.21,1954000,0,Sears Marketplace,D4_PLUMBING,20523,TRUE,135423,1101,,,
02/19/1987,181.21,181.38,178.9,179.87,1632000,0,Sears Marketplace,D3_ELECTRICAL,12922,TRUE,114816,1196,,,
02/20/1987,179.87,179.9,178,178.68,1557000,0,Sears,D2_HAND AND POWER TOOLS,56062,FALSE,170259,1653,,,
02/23/1987,178.68,178.74,175.18,177.71,1401000,0,Sears Marketplace,D6_HOUSEWARES,7541,TRUE,132526,1541,,,
02/24/1987,177.71,179.29,176.99,178.94,1332000,0,Petco,D2_HAND AND POWER TOOLS,19444,TRUE,152835,1329,,,
02/25/1987,178.94,181.05,178.92,180.97,1580000,0,Lowes,D9_CHRISTMAS,24374,TRUE,206790,1830,,,
02/26/1987,180.97,183.36,180.6,182.18,1554000,0,Menards,D3_ELECTRICAL,32557,FALSE,151228,1964,,,
02/27/1987,182.18,182.91,181.58,182.75,1494000,0,Lowes,D2_HAND AND POWER TOOLS,29502,FALSE,212005,1945,,,
03/02/1987,182.75,183.38,180.99,181.07,1346000,0,Menards,D4_PLUMBING,43749,FALSE,172044,1593,,,
03/03/1987,181.07,181.66,179.87,180.57,1399000,0,WalMart,D3_ELECTRICAL,5969,TRUE,161696,1304,,,
03/04/1987,180.57,183.55,180.56,183.27,1557000,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",16898,TRUE,85557,1083,,,
03/05/1987,183.27,185.74,183.27,184.67,1704000,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",15584,TRUE,141046,1294,,,
03/06/1987,184.67,184.8,183.4,184.29,1486000,0,Walmart Marketplace,DW_WINTER GOODS,19559,TRUE,134784,1404,,,
03/09/1987,184.29,184.29,181.29,182.48,1189000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",23578,TRUE,171402,1749,,,
03/10/1987,182.48,184.76,182.31,184.46,1413000,0,WalMart,DW_WINTER GOODS,23774,TRUE,101500,1015,,,
03/11/1987,184.46,186.43,184.46,185.31,1558000,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,5011,FALSE,110884,1459,,,
03/12/1987,185.31,185.33,184.12,184.77,1564000,0,Orchard Supply,D4_PLUMBING,39429,FALSE,193213,1913,,,
03/13/1987,184.77,185.45,182.9,183.16,1583000,0,Tractor Supply,D4_PLUMBING,30983,FALSE,208955,1817,,,
03/16/1987,183.16,183.16,181.42,182.73,1313000,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,43719,TRUE,128223,1583,,,
03/17/1987,182.73,185.9,182.73,185.9,1539000,0,Sears,D9_CHRISTMAS,23486,TRUE,147030,1885,,,
03/18/1987,185.9,187.98,185.13,186.04,1609000,0,Sears,"D1_PAINT, SUNDRIES AND CLEANING",7811,FALSE,143375,1147,,,
03/19/1987,186.04,188.1,185.87,187.96,1510000,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,30712,FALSE,164542,1679,,,
03/20/1987,187.96,190.43,187.96,189.82,1729000,0,Grainger,D5_HARDWARE,10762,TRUE,203252,1666,,,
03/23/1987,189.82,190.37,188.55,189.4,1463000,0,Lowes,D9_CHRISTMAS,13966,FALSE,198153,1611,,,
03/24/1987,189.4,190.33,188.49,190.18,1651000,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,6024,TRUE,185518,1702,,,
03/25/1987,190.18,190.52,188.9,190.2,1530000,0,Menards,D6_HOUSEWARES,23252,FALSE,148335,1595,,,
03/26/1987,190.2,191.37,190.2,190.71,1561000,0,Lowes,D5_HARDWARE,10226,FALSE,87096,1146,,,
03/27/1987,190.71,191.74,188.88,189.05,1524000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",17228,TRUE,152768,1736,,,
03/30/1987,189.05,189.05,183.27,183.84,1417000,0,Do it Best,D5_HARDWARE,20893,TRUE,159048,1692,,,
03/31/1987,183.84,186.26,183.8,186.04,1405000,0,Amazon,D9_CHRISTMAS,45639,FALSE,187950,1790,,,
04/01/1987,186.04,186.1,182.57,186.07,1433000,0,Home Depot,D3_ELECTRICAL,69474,TRUE,152650,1775,,,
04/02/1987,186.07,188.04,186.07,187.66,1502000,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",40905,TRUE,99932,1204,,,
04/03/1987,179.82,191.43,179.82,191.36,1705000,0,Do it Best,D2_HAND AND POWER TOOLS,28000,TRUE,137180,1805,,,
04/06/1987,191.36,192.46,189.66,190.91,1507000,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",48166,TRUE,164780,1498,,,
04/07/1987,190.91,190.96,187.43,187.43,1691000,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,57374,FALSE,130302,1143,,,
04/08/1987,187.43,189.97,187.43,189.28,1537000,0,Petco,DW_WINTER GOODS,2810,FALSE,162970,1895,,,
04/09/1987,189.28,189.51,187.18,188.73,1588000,0,Menards,D2_HAND AND POWER TOOLS,62628,FALSE,94668,1127,,,
04/10/1987,188.73,189.04,187.74,188.29,1483000,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",21723,FALSE,168960,1760,,,
04/13/1987,188.29,188.29,183.9,183.95,1349000,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",14807,TRUE,153426,1686,,,
04/14/1987,183.95,183.95,179.02,179.73,1654000,0,WalMart,D6_HOUSEWARES,55895,TRUE,155792,1456,,,
04/15/1987,179.73,182.46,179.73,182.46,1459000,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",56735,FALSE,128805,1385,,,
04/16/1987,182.46,185.07,182.46,183.74,1390000,0,Petco,"D1_PAINT, SUNDRIES AND CLEANING",12898,TRUE,133848,1352,,,
04/20/1987,183.74,184.38,181.68,182.13,1103000,0,Sears,D4_PLUMBING,10948,FALSE,193116,1596,,,
04/21/1987,182.13,184.76,180.18,184.63,1309000,0,Tractor Supply,D6_HOUSEWARES,9308,FALSE,136112,1448,,,
04/22/1987,184.63,185.68,183.96,183.96,1333000,0,Grainger,DW_WINTER GOODS,35688,FALSE,123200,1600,,,
04/23/1987,183.96,185.07,182.96,183.77,1381000,0,Menards,D6_HOUSEWARES,17686,TRUE,151620,1444,,,
04/24/1987,183.77,183.77,180.27,180.38,1307000,0,Sears,D5_HARDWARE,61568,FALSE,198164,1852,,,
04/27/1987,180.38,180.38,177.51,179.55,1377000,0,Walmart Marketplace,D5_HARDWARE,37321,FALSE,157684,1996,,,
04/28/1987,179.55,182.05,179.55,181.26,1302000,0,WalMart,D4_PLUMBING,15160,FALSE,144771,1353,,,
04/29/1987,181.26,183.72,181.26,182.22,1410000,0,Sears,D4_PLUMBING,36194,TRUE,193768,1828,,,
04/30/1987,182.22,185.88,182.22,184.83,1450000,0,WalMart,DW_WINTER GOODS,54995,TRUE,178470,1983,,,
05/01/1987,184.83,186.17,184.29,185.83,1843000,0,Home Depot,D9_CHRISTMAS,5471,TRUE,202353,1823,,,
05/04/1987,185.83,186.74,185.01,186.45,1222000,0,WalMart,DW_WINTER GOODS,9576,TRUE,136184,1174,,,
05/05/1987,186.45,189.99,186.45,189.74,1453000,0,Home Depot,D2_HAND AND POWER TOOLS,29164,TRUE,205590,1869,,,
05/06/1987,189.74,190.51,188.68,189.29,1740000,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",65927,TRUE,91000,1000,,,
05/07/1987,189.29,190.59,189.29,190.01,1518000,0,Sears Marketplace,D6_HOUSEWARES,57700,TRUE,140175,1869,,,
05/08/1987,190.01,191.42,189.52,190.36,1369000,0,Sears Marketplace,D4_PLUMBING,7695,TRUE,156792,1668,,,
05/11/1987,190.36,191.7,189.24,189.24,1367000,0,Amazon Marketplace,D9_CHRISTMAS,45468,FALSE,127224,1674,,,
05/12/1987,189.24,189.35,187.46,188.98,1413000,0,Petco,DW_WINTER GOODS,44615,TRUE,157358,1919,,,
05/13/1987,188.98,190.46,188.98,190.29,1361000,0,Home Depot,D5_HARDWARE,46598,TRUE,110124,1197,,,
05/14/1987,190.29,191.16,190.21,190.74,1385000,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,57542,TRUE,126242,1598,,,
05/15/1987,190.74,190.74,187.91,187.91,1457000,0,Lowes,D4_PLUMBING,11658,TRUE,159160,1730,,,
05/18/1987,187.91,188.12,183.33,185.46,1294000,0,Menards,D6_HOUSEWARES,62735,FALSE,137774,1514,,,
05/19/1987,185.46,185.93,181,181.46,1471000,0,Sears Marketplace,DW_WINTER GOODS,52715,TRUE,158723,1541,,,
05/20/1987,181.46,182.72,179.74,181.7,1456000,0,Walmart Marketplace,D6_HOUSEWARES,41673,TRUE,165208,1544,,,
05/21/1987,181.7,183.57,181.7,182.66,1371000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",36085,FALSE,172458,1742,,,
05/22/1987,182.66,183.54,181.27,181.64,1127000,0,Petco,"D1_PAINT, SUNDRIES AND CLEANING",39485,TRUE,152028,1236,,,
05/26/1987,181.64,185.19,181.64,185.17,1128000,0,Sears Marketplace,D5_HARDWARE,31964,FALSE,222300,1900,,,
05/27/1987,185.17,186.51,185.07,185.96,1215000,0,Menards,D2_HAND AND POWER TOOLS,14670,TRUE,144144,1584,,,
05/28/1987,185.96,188.21,185.85,188.11,1309000,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",8497,TRUE,110744,1016,,,
05/29/1987,188.11,189.83,188.11,188.77,1338000,0,Do it Best,D6_HOUSEWARES,30810,FALSE,111839,1229,,,
06/01/1987,188.77,189.15,185.54,185.86,1331000,0,Lowes,D4_PLUMBING,56352,TRUE,112575,1185,,,
06/02/1987,185.86,186.18,184.44,184.5,1302000,0,Walmart Marketplace,D9_CHRISTMAS,23617,TRUE,137340,1260,,,
06/03/1987,184.5,186.4,184.5,185.76,1410000,0,Orchard Supply,D4_PLUMBING,32632,TRUE,161568,1632,,,
06/04/1987,185.76,186.47,185.21,186.26,1520000,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,28742,TRUE,177444,1908,,,
06/05/1987,186.26,186.86,185.49,185.68,1762000,0,Tractor Supply,DW_WINTER GOODS,56969,TRUE,149670,1663,,,
06/08/1987,185.68,187.65,185.01,187.54,1170000,0,Orchard Supply,D5_HARDWARE,46230,TRUE,106296,1032,,,
06/09/1987,187.54,189.62,187.54,189.48,1393000,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",25711,FALSE,208035,1809,,,
06/10/1987,189.48,191.84,189.35,190.02,1727000,0,Do it Best,D5_HARDWARE,65456,TRUE,154791,1911,,,
06/11/1987,190.02,190.73,188.85,189.66,1526000,0,Walmart Marketplace,D5_HARDWARE,43727,FALSE,195054,1653,,,
06/12/1987,189.66,191.26,189.66,190.36,1612000,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",33283,FALSE,134379,1659,,,
06/15/1987,190.36,191.05,189.28,189.6,1555000,0,Home Depot,D6_HOUSEWARES,5581,FALSE,168720,1776,,,
06/16/1987,189.6,191.29,188.63,191.14,1706000,0,Orchard Supply,D9_CHRISTMAS,5266,FALSE,135513,1673,,,
06/17/1987,191.14,192.15,190.74,191.32,1710000,0,Amazon Marketplace,D5_HARDWARE,15580,FALSE,124236,1044,,,
06/18/1987,191.32,192.78,190.15,192.37,1585000,0,Tractor Supply,D3_ELECTRICAL,24734,FALSE,134358,1371,,,
